Site ID,M35/7281
Site Name,M35/7281
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/7281","20207333","20-Jan 2021 10:45am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20207333","20-Jan 2021 10:45am","Water Temperature (Field)","13.7","C"
"M35/7281","","27-Oct 2020 14:30pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","20205422","27-Oct 2020 13:30pm","Alkalinity, Total","56.0","g/m3 as CaCO3"
"M35/7281","20205422","27-Oct 2020 13:30pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Bicarbonate","68.000","mg/L  at 25°C"
"M35/7281","20205422","27-Oct 2020 13:30pm","Bromide","0.060","g/m3"
"M35/7281","20205422","27-Oct 2020 13:30pm","Calcium, Dissolved","21.000","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Chloride","7.100","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Conductivity","16.8","mS/m"
"M35/7281","20205422","27-Oct 2020 13:30pm","Conductivity (Field)","16.49","mS/m"
"M35/7281","20205422","27-Oct 2020 13:30pm","Difference in Ion Balance","2.200","%"
"M35/7281","20205422","27-Oct 2020 13:30pm","Dissolved Oxygen","7.150","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Dissolved Oxygen Saturation","67.600","%"
"M35/7281","20205422","27-Oct 2020 13:30pm","Dissolved Reactive Phosphorus","0.0037","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","E. coli","<1","MPN/100mL"
"M35/7281","20205422","27-Oct 2020 13:30pm","Fluoride","<0.050","g/m3"
"M35/7281","20205422","27-Oct 2020 13:30pm","Hardness, Total","62.000","g/m3 as CaCO3"
"M35/7281","20205422","27-Oct 2020 13:30pm","Iron, Dissolved","<0.020","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Magnesium, Dissolved","2.500","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Manganese, Dissolved","0.0035","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Nitrate Nitrogen","1.980","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Nitrate-N Nitrite-N","1.980","g/m3"
"M35/7281","20205422","27-Oct 2020 13:30pm","Nitrite Nitrogen","<0.002","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Oxidation Reduction Potential","151.400","mV"
"M35/7281","20205422","27-Oct 2020 13:30pm","pH","7.6",""
"M35/7281","20205422","27-Oct 2020 13:30pm","pH (Field)","6.47",""
"M35/7281","20205422","27-Oct 2020 13:30pm","Potassium, Dissolved","1.050","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Silica, Reactive","12.500","mg/L  as SiO2"
"M35/7281","20205422","27-Oct 2020 13:30pm","Sodium, Dissolved","7.700","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Sulphate","9.300","mg/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Sum of anions","1.660","meq/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Sum of cations","1.590","meq/L"
"M35/7281","20205422","27-Oct 2020 13:30pm","Water Temperature (Field)","13.5","C"
"M35/7281","20203859","22-Jul 2020 09:00am","Alkalinity, Total","57.0","g/m3 as CaCO3"
"M35/7281","20203859","22-Jul 2020 09:00am","Bicarbonate","69.000","mg/L  at 25°C"
"M35/7281","20203859","22-Jul 2020 09:00am","Calcium, Dissolved","23.000","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Chloride","7.600","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Conductivity","17.1","mS/m"
"M35/7281","20203859","22-Jul 2020 09:00am","Conductivity (Field)","16.02","mS/m"
"M35/7281","20203859","22-Jul 2020 09:00am","Difference in Ion Balance","0.760","%"
"M35/7281","20203859","22-Jul 2020 09:00am","Dissolved Oxygen","5.290","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Dissolved Oxygen Saturation","50.800","%"
"M35/7281","20203859","22-Jul 2020 09:00am","E. coli","<1","MPN/100mL"
"M35/7281","20203859","22-Jul 2020 09:00am","Hardness, Total","68.000","g/m3 as CaCO3"
"M35/7281","20203859","22-Jul 2020 09:00am","Magnesium, Dissolved","2.800","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Nitrate Nitrogen","2.100","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Oxidation Reduction Potential","177.100","mV"
"M35/7281","20203859","22-Jul 2020 09:00am","pH","7.3",""
"M35/7281","20203859","22-Jul 2020 09:00am","pH (Field)","6.69",""
"M35/7281","20203859","22-Jul 2020 09:00am","Potassium, Dissolved","1.090","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Silica, Reactive","14.300","mg/L  as SiO2"
"M35/7281","20203859","22-Jul 2020 09:00am","Sodium, Dissolved","7.700","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Sulphate","8.900","mg/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Sum of anions","1.700","meq/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Sum of cations","1.720","meq/L"
"M35/7281","20203859","22-Jul 2020 09:00am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20203859","22-Jul 2020 09:00am","Water Temperature (Field)","12.8","C"
"M35/7281","20200808","29-Jan 2020 14:40pm","Alkalinity, Total","54.0","g/m3 as CaCO3"
"M35/7281","20200808","29-Jan 2020 14:40pm","Bicarbonate","66.000","mg/L  at 25°C"
"M35/7281","20200808","29-Jan 2020 14:40pm","Calcium, Dissolved","21.000","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Chloride","7.200","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Conductivity","16.8","mS/m"
"M35/7281","20200808","29-Jan 2020 14:40pm","Conductivity (Field)","16.64","mS/m"
"M35/7281","20200808","29-Jan 2020 14:40pm","Difference in Ion Balance","1.810","%"
"M35/7281","20200808","29-Jan 2020 14:40pm","Dissolved Oxygen","7.240","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Dissolved Oxygen Saturation","70.100","%"
"M35/7281","20200808","29-Jan 2020 14:40pm","E. coli","<1","MPN/100mL"
"M35/7281","20200808","29-Jan 2020 14:40pm","Hardness, Total","64.000","g/m3 as CaCO3"
"M35/7281","20200808","29-Jan 2020 14:40pm","Magnesium, Dissolved","2.700","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Nitrate Nitrogen","2.000","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Oxidation Reduction Potential","215.100","mV"
"M35/7281","20200808","29-Jan 2020 14:40pm","pH","7.3",""
"M35/7281","20200808","29-Jan 2020 14:40pm","pH (Field)","6.49",""
"M35/7281","20200808","29-Jan 2020 14:40pm","Potassium, Dissolved","1.040","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Silica, Reactive","12.900","mg/L  as SiO2"
"M35/7281","20200808","29-Jan 2020 14:40pm","Sodium, Dissolved","7.900","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Sulphate","8.400","mg/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Sum of anions","1.600","meq/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Sum of cations","1.660","meq/L"
"M35/7281","20200808","29-Jan 2020 14:40pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","20200808","29-Jan 2020 14:40pm","Water Temperature (Field)","13.3","C"
"M35/7281","20196142","30-Oct 2019 09:30am","Alkalinity, Total","55.0","g/m3 as CaCO3"
"M35/7281","20196142","30-Oct 2019 09:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Bicarbonate","68.000","mg/L  at 25°C"
"M35/7281","20196142","30-Oct 2019 09:30am","Boron, Dissolved","0.024","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Bromide","0.025","g/m3"
"M35/7281","20196142","30-Oct 2019 09:30am","Calcium, Dissolved","22.000","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Chloride","6.800","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Conductivity","17.1","mS/m"
"M35/7281","20196142","30-Oct 2019 09:30am","Conductivity (Field)","16.37","mS/m"
"M35/7281","20196142","30-Oct 2019 09:30am","Copper, Dissolved","0.0008","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Difference in Ion Balance","3.000","%"
"M35/7281","20196142","30-Oct 2019 09:30am","Dissolved Oxygen","7.130","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Dissolved Oxygen Saturation","68.500","%"
"M35/7281","20196142","30-Oct 2019 09:30am","Dissolved Reactive Phosphorus","0.0031","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","E. coli","<1","MPN/100mL"
"M35/7281","20196142","30-Oct 2019 09:30am","Hardness, Total","65.000","g/m3 as CaCO3"
"M35/7281","20196142","30-Oct 2019 09:30am","Iron, Dissolved","<0.020","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Magnesium, Dissolved","2.700","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Manganese, Dissolved","0.0030","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Nitrate Nitrogen","1.810","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Oxidation Reduction Potential","173.500","mV"
"M35/7281","20196142","30-Oct 2019 09:30am","pH","7.1",""
"M35/7281","20196142","30-Oct 2019 09:30am","pH (Field)","6.54",""
"M35/7281","20196142","30-Oct 2019 09:30am","Potassium, Dissolved","1.080","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Silica, Reactive","14.400","mg/L  as SiO2"
"M35/7281","20196142","30-Oct 2019 09:30am","Sodium, Dissolved","8.300","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Sulphate","7.900","mg/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Sum of anions","1.600","meq/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Sum of cations","1.700","meq/L"
"M35/7281","20196142","30-Oct 2019 09:30am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20196142","30-Oct 2019 09:30am","Water Temperature (Field)","13.2","C"
"M35/7281","20196142","30-Oct 2019 09:30am","Zinc, Dissolved","0.004","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Alkalinity, Total","55.0","g/m3 as CaCO3"
"M35/7281","20194403","23-Jul 2019 14:45pm","Bicarbonate","67.000","mg/L  at 25°C"
"M35/7281","20194403","23-Jul 2019 14:45pm","Calcium, Dissolved","22.000","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Chloride","8.400","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Conductivity","17.6","mS/m"
"M35/7281","20194403","23-Jul 2019 14:45pm","Conductivity (Field)","17.31","mS/m"
"M35/7281","20194403","23-Jul 2019 14:45pm","Difference in Ion Balance","0.710","%"
"M35/7281","20194403","23-Jul 2019 14:45pm","Dissolved Oxygen","7.390","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Dissolved Oxygen Saturation","69.900","%"
"M35/7281","20194403","23-Jul 2019 14:45pm","E. coli","<1","MPN/100mL"
"M35/7281","20194403","23-Jul 2019 14:45pm","Hardness, Total","68.000","g/m3 as CaCO3"
"M35/7281","20194403","23-Jul 2019 14:45pm","Magnesium, Dissolved","2.900","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Nitrate Nitrogen","2.400","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Oxidation Reduction Potential","183.500","mV"
"M35/7281","20194403","23-Jul 2019 14:45pm","pH","7.1",""
"M35/7281","20194403","23-Jul 2019 14:45pm","pH (Field)","6.61",""
"M35/7281","20194403","23-Jul 2019 14:45pm","Potassium, Dissolved","1.110","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Silica, Reactive","14.000","mg/L  as SiO2"
"M35/7281","20194403","23-Jul 2019 14:45pm","Sodium, Dissolved","8.100","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Sulphate","9.400","mg/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Sum of anions","1.710","meq/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Sum of cations","1.730","meq/L"
"M35/7281","20194403","23-Jul 2019 14:45pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","20194403","23-Jul 2019 14:45pm","Water Temperature (Field)","13.2","C"
"M35/7281","20192812","24-Apr 2019 08:30am","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/7281","20192812","24-Apr 2019 08:30am","Bicarbonate","64.000","mg/L  at 25°C"
"M35/7281","20192812","24-Apr 2019 08:30am","Calcium, Dissolved","24.000","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Chloride","9.000","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Conductivity","18.1","mS/m"
"M35/7281","20192812","24-Apr 2019 08:30am","Conductivity (Field)","17.45","mS/m"
"M35/7281","20192812","24-Apr 2019 08:30am","Difference in Ion Balance","3.500","%"
"M35/7281","20192812","24-Apr 2019 08:30am","Dissolved Oxygen","7.410","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Dissolved Oxygen Saturation","70.000","%"
"M35/7281","20192812","24-Apr 2019 08:30am","Hardness, Total","71.000","g/m3 as CaCO3"
"M35/7281","20192812","24-Apr 2019 08:30am","Magnesium, Dissolved","2.900","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Nitrate Nitrogen","2.700","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Oxidation Reduction Potential","162.800","mV"
"M35/7281","20192812","24-Apr 2019 08:30am","pH","7.6",""
"M35/7281","20192812","24-Apr 2019 08:30am","pH (Field)","6.66",""
"M35/7281","20192812","24-Apr 2019 08:30am","Potassium, Dissolved","1.130","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Silica, Reactive","12.700","mg/L  as SiO2"
"M35/7281","20192812","24-Apr 2019 08:30am","Sodium, Dissolved","8.400","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Sulphate","8.800","mg/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Sum of anions","1.680","meq/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Sum of cations","1.810","meq/L"
"M35/7281","20192812","24-Apr 2019 08:30am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20192812","24-Apr 2019 08:30am","Water Temperature (Field)","13.1","C"
"M35/7281","20188023","25-Jan 2019 08:00am","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/7281","20188023","25-Jan 2019 08:00am","Bicarbonate","64.000","mg/L  at 25°C"
"M35/7281","20188023","25-Jan 2019 08:00am","Boron, Dissolved","0.025","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Bromine","0.035","g/m3"
"M35/7281","20188023","25-Jan 2019 08:00am","Cadmium, Dissolved","<0.00005","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Calcium, Dissolved","22.000","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Chloride","9.300","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Conductivity","17.3","mS/m"
"M35/7281","20188023","25-Jan 2019 08:00am","Conductivity (Field)","17.59","mS/m"
"M35/7281","20188023","25-Jan 2019 08:00am","Difference in Ion Balance","1.450","%"
"M35/7281","20188023","25-Jan 2019 08:00am","Dissolved Non-Purgeable Organic Carbon","0.400","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Dissolved Oxygen","7.410","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Dissolved Oxygen Saturation","70.300","%"
"M35/7281","20188023","25-Jan 2019 08:00am","E. coli","<1","MPN/100mL"
"M35/7281","20188023","25-Jan 2019 08:00am","Hardness, Total","65.000","g/m3 as CaCO3"
"M35/7281","20188023","25-Jan 2019 08:00am","Iron, Dissolved","<0.020","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Magnesium, Dissolved","2.500","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Manganese, Dissolved","0.0005","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Nitrate Nitrogen","2.800","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Oxidation Reduction Potential","217.500","mV"
"M35/7281","20188023","25-Jan 2019 08:00am","pH","7.5",""
"M35/7281","20188023","25-Jan 2019 08:00am","pH (Field)","6.74",""
"M35/7281","20188023","25-Jan 2019 08:00am","Potassium, Dissolved","1.070","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Silica, Reactive","16.100","mg/L  as SiO2"
"M35/7281","20188023","25-Jan 2019 08:00am","Sodium, Dissolved","7.800","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Sulphate","9.200","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Sum of anions","1.710","meq/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Sum of cations","1.660","meq/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20188023","25-Jan 2019 08:00am","Total Kjeldahl Nitrogen","<0.100","mg/L"
"M35/7281","20188023","25-Jan 2019 08:00am","Water Temperature (Field)","13.3","C"
"M35/7281","20185813","24-Oct 2018 11:10am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/7281","20185813","24-Oct 2018 11:10am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Bicarbonate","62.000","mg/L  at 25°C"
"M35/7281","20185813","24-Oct 2018 11:10am","Boron, Dissolved","0.023","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Bromide","0.031","g/m3"
"M35/7281","20185813","24-Oct 2018 11:10am","Calcium, Dissolved","23.000","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Chloride","9.800","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Conductivity","17.8","mS/m"
"M35/7281","20185813","24-Oct 2018 11:10am","Conductivity (Field)","17.60","mS/m"
"M35/7281","20185813","24-Oct 2018 11:10am","Difference in Ion Balance","1.110","%"
"M35/7281","20185813","24-Oct 2018 11:10am","Dissolved Oxygen","6.660","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Dissolved Oxygen Saturation","63.500","%"
"M35/7281","20185813","24-Oct 2018 11:10am","Dissolved Reactive Phosphorus","0.0024","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","E. coli","<1","MPN/100mL"
"M35/7281","20185813","24-Oct 2018 11:10am","Hardness, Total","68.000","g/m3 as CaCO3"
"M35/7281","20185813","24-Oct 2018 11:10am","Iron, Dissolved","<0.020","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Magnesium, Dissolved","2.700","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Manganese, Dissolved","<0.0005","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Nitrate Nitrogen","2.800","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Oxidation Reduction Potential","203.100","mV"
"M35/7281","20185813","24-Oct 2018 11:10am","pH","7.3",""
"M35/7281","20185813","24-Oct 2018 11:10am","pH (Field)","6.45",""
"M35/7281","20185813","24-Oct 2018 11:10am","Potassium, Dissolved","1.100","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Silica, Reactive","13.800","mg/L  as SiO2"
"M35/7281","20185813","24-Oct 2018 11:10am","Sodium, Dissolved","8.100","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Sulphate","9.300","mg/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Sum of anions","1.700","meq/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Sum of cations","1.730","meq/L"
"M35/7281","20185813","24-Oct 2018 11:10am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20185813","24-Oct 2018 11:10am","Water Temperature (Field)","13.3","C"
"M35/7281","20182968","30-Apr 2018 13:15pm","Alkalinity, Total","52.0","g/m3 as CaCO3"
"M35/7281","20182968","30-Apr 2018 13:15pm","Bicarbonate","63.000","mg/L  at 25°C"
"M35/7281","20182968","30-Apr 2018 13:15pm","Calcium, Dissolved","24.000","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Chloride","10.400","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Conductivity","18.0","mS/m"
"M35/7281","20182968","30-Apr 2018 13:15pm","Conductivity (Field)","17.84","mS/m"
"M35/7281","20182968","30-Apr 2018 13:15pm","Difference in Ion Balance","3.000","%"
"M35/7281","20182968","30-Apr 2018 13:15pm","Dissolved Oxygen","7.280","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Dissolved Oxygen Saturation","69.800","%"
"M35/7281","20182968","30-Apr 2018 13:15pm","E. coli","<1","MPN/100mL"
"M35/7281","20182968","30-Apr 2018 13:15pm","Hardness, Total","73.000","g/m3 as CaCO3"
"M35/7281","20182968","30-Apr 2018 13:15pm","Magnesium, Dissolved","2.900","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Nitrate Nitrogen","3.000","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Oxidation Reduction Potential","158.600","mV"
"M35/7281","20182968","30-Apr 2018 13:15pm","pH","7.4",""
"M35/7281","20182968","30-Apr 2018 13:15pm","pH (Field)","5.77",""
"M35/7281","20182968","30-Apr 2018 13:15pm","Potassium, Dissolved","1.170","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Silica, Reactive","13.200","mg/L  as SiO2"
"M35/7281","20182968","30-Apr 2018 13:15pm","Sodium, Dissolved","8.500","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Sulphate","9.200","mg/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Sum of anions","1.740","meq/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Sum of cations","1.850","meq/L"
"M35/7281","20182968","30-Apr 2018 13:15pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","20182968","30-Apr 2018 13:15pm","Water Temperature (Field)","13.2","C"
"M35/7281","20180825","23-Jan 2018 10:21am","Alkalinity, Total","52.0","g/m3 as CaCO3"
"M35/7281","20180825","23-Jan 2018 10:21am","Bicarbonate","64.000","mg/L  at 25°C"
"M35/7281","20180825","23-Jan 2018 10:21am","Calcium, Dissolved","21.000","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Chloride","7.700","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Conductivity","16.3","mS/m"
"M35/7281","20180825","23-Jan 2018 10:21am","Conductivity (Field)","16.29","mS/m"
"M35/7281","20180825","23-Jan 2018 10:21am","Difference in Ion Balance","0.260","%"
"M35/7281","20180825","23-Jan 2018 10:21am","Dissolved Oxygen","7.730","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Dissolved Oxygen Saturation","74.000","%"
"M35/7281","20180825","23-Jan 2018 10:21am","E. coli","<1","MPN/100mL"
"M35/7281","20180825","23-Jan 2018 10:21am","Hardness, Total","62.000","g/m3 as CaCO3"
"M35/7281","20180825","23-Jan 2018 10:21am","Magnesium, Dissolved","2.500","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Nitrate Nitrogen","2.200","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Nitrate-N Nitrite-N","2.200","g/m3"
"M35/7281","20180825","23-Jan 2018 10:21am","Nitrite Nitrogen","<0.002","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Oxidation Reduction Potential","167.100","mV"
"M35/7281","20180825","23-Jan 2018 10:21am","pH","7.1",""
"M35/7281","20180825","23-Jan 2018 10:21am","pH (Field)","6.46",""
"M35/7281","20180825","23-Jan 2018 10:21am","Potassium, Dissolved","1.060","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Silica, Reactive","14.400","mg/L  as SiO2"
"M35/7281","20180825","23-Jan 2018 10:21am","Sodium, Dissolved","8.000","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Sulphate","8.700","mg/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Sum of anions","1.610","meq/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Sum of cations","1.610","meq/L"
"M35/7281","20180825","23-Jan 2018 10:21am","Total Coliforms","<1.00","number/100mL"
"M35/7281","20180825","23-Jan 2018 10:21am","Water Temperature (Field)","13.4","C"
"M35/7281","184354203","14-Sep 2017 11:45am","Alkalinity, Total","52.0","g/m3 as CaCO3"
"M35/7281","184354203","14-Sep 2017 11:45am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Bicarbonate","63.000","mg/L  at 25°C"
"M35/7281","184354203","14-Sep 2017 11:45am","Boron, Dissolved","0.024","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Bromide","0.060","g/m3"
"M35/7281","184354203","14-Sep 2017 11:45am","Calcium, Dissolved","19.200","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Chloride","5.700","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Conductivity","15.2","mS/m"
"M35/7281","184354203","14-Sep 2017 11:45am","Conductivity (Field)","15.23","mS/m"
"M35/7281","184354203","14-Sep 2017 11:45am","Deuterium","-59.140",""
"M35/7281","184354203","14-Sep 2017 11:45am","Difference in Ion Balance","0.850","%"
"M35/7281","184354203","14-Sep 2017 11:45am","Dissolved Oxygen","7.070","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Dissolved Oxygen Saturation","68.100","%"
"M35/7281","184354203","14-Sep 2017 11:45am","Dissolved Reactive Phosphorus","0.0023","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","E. coli","<1","MPN/100mL"
"M35/7281","184354203","14-Sep 2017 11:45am","Hardness, Total","58.000","g/m3 as CaCO3"
"M35/7281","184354203","14-Sep 2017 11:45am","Iron, Dissolved","<0.020","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Magnesium, Dissolved","2.400","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Manganese, Dissolved","0.0005","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Nitrate Nitrogen","1.310","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Oxidation Reduction Potential","136.700","mV"
"M35/7281","184354203","14-Sep 2017 11:45am","Oxygen 18","-8.780",""
"M35/7281","184354203","14-Sep 2017 11:45am","pH","7.3",""
"M35/7281","184354203","14-Sep 2017 11:45am","pH (Field)","6.74",""
"M35/7281","184354203","14-Sep 2017 11:45am","Potassium, Dissolved","1.010","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Silica, Reactive","13.900","mg/L  as SiO2"
"M35/7281","184354203","14-Sep 2017 11:45am","Sodium, Dissolved","7.600","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Sulphate","9.000","mg/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Sum of anions","1.480","meq/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Sum of cations","1.510","meq/L"
"M35/7281","184354203","14-Sep 2017 11:45am","Total Coliforms","<1.00","number/100mL"
"M35/7281","184354203","14-Sep 2017 11:45am","Water Temperature (Field)","13.3","C"
"M35/7281","181439903","25-Jul 2017 10:30am","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/7281","181439903","25-Jul 2017 10:30am","Bicarbonate","65.000","mg/L  at 25°C"
"M35/7281","181439903","25-Jul 2017 10:30am","Calcium, Dissolved","18.200","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Chloride","5.600","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Conductivity","15.5","mS/m"
